respID,qID,altID,obsID,price,portion_size,smell,Nutrition,texture
607,5,3,6065,9.99,5,Peanutbutter,22%,Hard
607,6,1,6066,6.99,1.5,Neutral,20%,Crumbly
607,6,2,6066,15,1.5,Peanutbutter,22%,Hard
607,6,3,6066,15,5,Neutral,22%,Crumbly
607,7,1,6067,15,1.5,Peanutbutter,20%,Hard
607,7,2,6067,15,5,Peanutbutter,22%,Crumbly
607,7,3,6067,9.99,1.5,Peanutbutter,20%,Hard
607,8,1,6068,9.99,5,Peanutbutter,20%,Crumbly
607,8,2,6068,9.99,3,Peanutbutter,20%,Crumbly
607,8,3,6068,6.99,1.5,Peanutbutter,22%,Hard
607,9,1,6069,15,1.5,Peanutbutter,22%,Crumbly
607,9,2,6069,15,1.5,Neutral,20%,Crumbly
607,9,3,6069,6.99,3,Peanutbutter,18%,Crumbly
607,10,1,6070,9.99,3,Peanutbutter,18%,Hard
607,10,2,6070,6.99,3,Peanutbutter,22%,Hard
607,10,3,6070,9.99,5,Neutral,20%,Hard
608,1,1,6071,9.99,5,Neutral,20%,Crumbly
608,1,2,6071,6.99,5,Peanutbutter,22%,Crumbly
608,1,3,6071,9.99,3,Neutral,20%,Hard
608,2,1,6072,9.99,3,Neutral,22%,Crumbly
608,2,2,6072,6.99,3,Peanutbutter,20%,Hard
608,2,3,6072,9.99,1.5,Peanutbutter,22%,Hard
608,3,1,6073,15,1.5,Peanutbutter,18%,Hard
608,3,2,6073,9.99,1.5,Peanutbutter,20%,Crumbly
608,3,3,6073,6.99,1.5,Peanutbutter,18%,Crumbly
608,4,1,6074,15,3,Neutral,20%,Hard
608,4,2,6074,9.99,5,Neutral,18%,Crumbly
608,4,3,6074,9.99,5,Neutral,18%,Hard
608,5,1,6075,6.99,5,Neutral,22%,Hard
608,5,2,6075,15,1.5,Neutral,20%,Crumbly
608,5,3,6075,6.99,5,Peanutbutter,18%,Hard
608,6,1,6076,6.99,5,Neutral,20%,Crumbly
608,6,2,6076,6.99,3,Peanutbutter,18%,Hard
608,6,3,6076,15,5,Peanutbutter,22%,Crumbly
608,7,1,6077,9.99,3,Neutral,22%,Hard
608,7,2,6077,6.99,5,Peanutbutter,18%,Crumbly
608,7,3,6077,6.99,1.5,Peanutbutter,20%,Crumbly
608,8,1,6078,9.99,5,Peanutbutter,18%,Crumbly
608,8,2,6078,15,3,Peanutbutter,18%,Crumbly
608,8,3,6078,6.99,5,Neutral,22%,Crumbly
608,9,1,6079,9.99,3,Peanutbutter,22%,Hard
608,9,2,6079,9.99,1.5,Peanutbutter,22%,Crumbly
608,9,3,6079,15,5,Neutral,22%,Crumbly
608,10,1,6080,9.99,3,Peanutbutter,18%,Crumbly
608,10,2,6080,9.99,3,Neutral,20%,Hard
608,10,3,6080,9.99,3,Neutral,18%,Hard
609,1,1,6081,15,1.5,Peanutbutter,20%,Crumbly
609,1,2,6081,6.99,3,Neutral,18%,Hard
609,1,3,6081,9.99,3,Peanutbutter,22%,Crumbly
609,2,1,6082,6.99,3,Peanutbutter,20%,Crumbly
609,2,2,6082,6.99,3,Neutral,20%,Crumbly
609,2,3,6082,9.99,3,Neutral,18%,Hard
609,3,1,6083,6.99,1.5,Peanutbutter,22%,Crumbly
609,3,2,6083,9.99,5,Neutral,22%,Hard
609,3,3,6083,15,5,Neutral,18%,Hard
609,4,1,6084,15,1.5,Peanutbutter,22%,Hard
609,4,2,6084,9.99,3,Peanutbutter,20%,Crumbly
609,4,3,6084,15,3,Neutral,22%,Crumbly
609,5,1,6085,9.99,3,Neutral,20%,Crumbly
609,5,2,6085,15,5,Peanutbutter,18%,Crumbly
609,5,3,6085,15,1.5,Neutral,18%,Crumbly
609,6,1,6086,6.99,5,Neutral,20%,Crumbly
609,6,2,6086,9.99,1.5,Neutral,18%,Crumbly
609,6,3,6086,9.99,3,Neutral,22%,Crumbly
609,7,1,6087,15,3,Peanutbutter,20%,Crumbly
609,7,2,6087,9.99,1.5,Peanutbutter,18%,Crumbly
609,7,3,6087,15,1.5,Neutral,20%,Crumbly
609,8,1,6088,15,1.5,Peanutbutter,20%,Crumbly
609,8,2,6088,9.99,3,Peanutbutter,20%,Crumbly
609,8,3,6088,9.99,5,Peanutbutter,20%,Hard
609,9,1,6089,15,1.5,Neutral,22%,Hard
609,9,2,6089,6.99,5,Peanutbutter,22%,Hard
609,9,3,6089,6.99,5,Neutral,20%,Crumbly
609,10,1,6090,6.99,3,Neutral,22%,Crumbly
609,10,2,6090,6.99,5,Neutral,22%,Hard
609,10,3,6090,15,3,Peanutbutter,22%,Crumbly
610,1,1,6091,6.99,3,Peanutbutter,18%,Crumbly
610,1,2,6091,15,3,Neutral,18%,Hard
610,1,3,6091,9.99,1.5,Neutral,18%,Hard
610,2,1,6092,9.99,3,Neutral,20%,Hard
610,2,2,6092,15,1.5,Peanutbutter,20%,Hard
610,2,3,6092,9.99,3,Peanutbutter,20%,Hard
610,3,1,6093,9.99,3,Neutral,22%,Hard
610,3,2,6093,6.99,3,Peanutbutter,18%,Hard
610,3,3,6093,15,3,Peanutbutter,20%,Crumbly
610,4,1,6094,15,5,Neutral,18%,Hard
610,4,2,6094,6.99,3,Peanutbutter,20%,Crumbly
610,4,3,6094,6.99,3,Peanutbutter,18%,Crumbly
610,5,1,6095,9.99,1.5,Neutral,18%,Crumbly
610,5,2,6095,6.99,1.5,Neutral,22%,Crumbly
610,5,3,6095,9.99,1.5,Peanutbutter,22%,Crumbly
610,6,1,6096,6.99,3,Neutral,22%,Crumbly
610,6,2,6096,9.99,3,Peanutbutter,18%,Hard
610,6,3,6096,15,1.5,Peanutbutter,20%,Hard
610,7,1,6097,6.99,1.5,Neutral,20%,Hard
610,7,2,6097,6.99,1.5,Peanutbutter,22%,Crumbly
610,7,3,6097,6.99,1.5,Peanutbutter,20%,Hard
610,8,1,6098,6.99,1.5,Peanutbutter,18%,Hard
610,8,2,6098,15,3,Peanutbutter,18%,Hard
610,8,3,6098,9.99,1.5,Peanutbutter,20%,Hard
610,9,1,6099,6.99,3,Neutral,18%,Hard
610,9,2,6099,15,3,Neutral,20%,Crumbly
610,9,3,6099,15,1.5,Peanutbutter,18%,Crumbly
610,10,1,6100,9.99,5,Neutral,18%,Crumbly
610,10,2,6100,6.99,5,Peanutbutter,18%,Crumbly
610,10,3,6100,15,1.5,Neutral,18%,Crumbly
611,1,1,6101,6.99,5,Neutral,18%,Crumbly
611,1,2,6101,15,5,Peanutbutter,20%,Hard
611,1,3,6101,9.99,1.5,Neutral,18%,Hard
611,2,1,6102,9.99,5,Peanutbutter,22%,Crumbly
611,2,2,6102,9.99,5,Neutral,20%,Crumbly
611,2,3,6102,15,1.5,Neutral,22%,Crumbly
611,3,1,6103,15,1.5,Neutral,18%,Crumbly
611,3,2,6103,6.99,5,Neutral,20%,Hard
611,3,3,6103,15,1.5,Neutral,20%,Hard
611,4,1,6104,9.99,1.5,Neutral,20%,Hard
611,4,2,6104,6.99,1.5,Peanutbutter,18%,Hard
611,4,3,6104,6.99,5,Neutral,22%,Crumbly
611,5,1,6105,9.99,5,Peanutbutter,18%,Hard
611,5,2,6105,15,1.5,Neutral,20%,Crumbly
611,5,3,6105,6.99,5,Neutral,22%,Hard
611,6,1,6106,6.99,5,Peanutbutter,22%,Crumbly
611,6,2,6106,15,1.5,Peanutbutter,20%,Crumbly
611,6,3,6106,9.99,1.5,Peanutbutter,22%,Hard
611,7,1,6107,9.99,1.5,Neutral,22%,Hard
611,7,2,6107,9.99,5,Peanutbutter,18%,Crumbly
611,7,3,6107,15,1.5,Peanutbutter,20%,Hard
611,8,1,6108,9.99,1.5,Neutral,20%,Hard
611,8,2,6108,6.99,3,Peanutbutter,20%,Hard
611,8,3,6108,9.99,3,Neutral,18%,Hard
611,9,1,6109,6.99,5,Neutral,22%,Hard
611,9,2,6109,15,5,Peanutbutter,20%,Crumbly
611,9,3,6109,15,5,Neutral,22%,Hard
611,10,1,6110,15,3,Peanutbutter,18%,Hard
611,10,2,6110,9.99,1.5,Neutral,18%,Hard
611,10,3,6110,9.99,5,Peanutbutter,18%,Hard
612,1,1,6111,15,3,Peanutbutter,22%,Crumbly
612,1,2,6111,6.99,3,Neutral,20%,Hard
612,1,3,6111,6.99,5,Peanutbutter,18%,Crumbly
612,2,1,6112,9.99,5,Neutral,20%,Hard
612,2,2,6112,15,1.5,Neutral,20%,Hard
612,2,3,6112,6.99,5,Peanutbutter,20%,Hard
612,3,1,6113,6.99,5,Neutral,20%,Crumbly
612,3,2,6113,9.99,1.5,Neutral,20%,Hard
612,3,3,6113,9.99,5,Neutral,22%,Hard
612,4,1,6114,6.99,1.5,Neutral,20%,Crumbly
612,4,2,6114,9.99,3,Neutral,20%,Crumbly
612,4,3,6114,15,1.5,Peanutbutter,22%,Crumbly
612,5,1,6115,9.99,5,Peanutbutter,20%,Hard
612,5,2,6115,9.99,1.5,Neutral,20%,Hard
612,5,3,6115,6.99,5,Peanutbutter,20%,Crumbly
612,6,1,6116,9.99,5,Peanutbutter,18%,Hard
612,6,2,6116,6.99,3,Peanutbutter,18%,Crumbly
612,6,3,6116,15,3,Neutral,18%,Crumbly
612,7,1,6117,9.99,3,Neutral,20%,Hard
612,7,2,6117,15,1.5,Peanutbutter,22%,Crumbly
612,7,3,6117,15,5,Peanutbutter,18%,Hard
612,8,1,6118,9.99,5,Peanutbutter,20%,Hard
612,8,2,6118,6.99,3,Peanutbutter,22%,Hard
612,8,3,6118,9.99,5,Peanutbutter,18%,Crumbly
612,9,1,6119,6.99,5,Neutral,20%,Crumbly
612,9,2,6119,15,1.5,Peanutbutter,20%,Hard
612,9,3,6119,15,3,Peanutbutter,20%,Hard
612,10,1,6120,9.99,5,Peanutbutter,18%,Crumbly
612,10,2,6120,9.99,1.5,Neutral,20%,Crumbly
612,10,3,6120,6.99,1.5,Neutral,18%,Hard
613,1,1,6121,9.99,3,Peanutbutter,20%,Crumbly
613,1,2,6121,6.99,5,Peanutbutter,18%,Hard
613,1,3,6121,6.99,5,Peanutbutter,20%,Hard
613,2,1,6122,15,1.5,Peanutbutter,18%,Hard
613,2,2,6122,9.99,5,Neutral,18%,Hard
613,2,3,6122,9.99,5,Peanutbutter,22%,Crumbly
613,3,1,6123,6.99,1.5,Peanutbutter,20%,Hard
613,3,2,6123,9.99,3,Neutral,18%,Crumbly
613,3,3,6123,9.99,1.5,Neutral,22%,Crumbly
613,4,1,6124,6.99,1.5,Peanutbutter,18%,Hard
613,4,2,6124,9.99,3,Neutral,20%,Crumbly
613,4,3,6124,6.99,3,Neutral,22%,Crumbly
613,5,1,6125,9.99,3,Peanutbutter,20%,Hard
613,5,2,6125,9.99,5,Peanutbutter,22%,Crumbly
613,5,3,6125,9.99,1.5,Neutral,22%,Crumbly
613,6,1,6126,9.99,3,Neutral,18%,Crumbly
613,6,2,6126,6.99,1.5,Neutral,20%,Hard
613,6,3,6126,15,3,Peanutbutter,22%,Crumbly
613,7,1,6127,6.99,3,Neutral,22%,Hard
613,7,2,6127,6.99,3,Peanutbutter,18%,Crumbly
613,7,3,6127,9.99,3,Peanutbutter,22%,Hard
613,8,1,6128,15,3,Peanutbutter,18%,Crumbly
613,8,2,6128,9.99,3,Neutral,18%,Hard
613,8,3,6128,15,3,Peanutbutter,22%,Crumbly
613,9,1,6129,9.99,5,Neutral,22%,Hard
613,9,2,6129,6.99,1.5,Neutral,18%,Crumbly
613,9,3,6129,9.99,5,Peanutbutter,18%,Crumbly
613,10,1,6130,6.99,3,Neutral,22%,Crumbly
613,10,2,6130,15,1.5,Neutral,20%,Crumbly
613,10,3,6130,15,3,Neutral,18%,Crumbly
614,1,1,6131,9.99,5,Peanutbutter,18%,Hard
614,1,2,6131,9.99,1.5,Neutral,18%,Hard
614,1,3,6131,9.99,1.5,Peanutbutter,18%,Hard
614,2,1,6132,15,3,Peanutbutter,22%,Hard
614,2,2,6132,15,5,Neutral,20%,Crumbly
614,2,3,6132,15,1.5,Peanutbutter,18%,Hard
614,3,1,6133,6.99,5,Peanutbutter,20%,Crumbly
614,3,2,6133,6.99,5,Peanutbutter,18%,Hard
614,3,3,6133,6.99,3,Neutral,22%,Hard
614,4,1,6134,15,3,Neutral,20%,Hard
614,4,2,6134,9.99,3,Neutral,20%,Crumbly
614,4,3,6134,15,1.5,Peanutbutter,22%,Crumbly
614,5,1,6135,9.99,1.5,Peanutbutter,22%,Hard
614,5,2,6135,15,1.5,Peanutbutter,18%,Crumbly
614,5,3,6135,6.99,5,Neutral,22%,Hard
614,6,1,6136,9.99,1.5,Peanutbutter,18%,Crumbly
614,6,2,6136,9.99,1.5,Peanutbutter,20%,Crumbly
614,6,3,6136,6.99,1.5,Peanutbutter,18%,Crumbly
614,7,1,6137,15,5,Peanutbutter,18%,Crumbly
614,7,2,6137,6.99,5,Peanutbutter,20%,Crumbly
614,7,3,6137,15,1.5,Peanutbutter,18%,Crumbly
614,8,1,6138,15,5,Neutral,22%,Hard
614,8,2,6138,6.99,3,Peanutbutter,20%,Hard
614,8,3,6138,6.99,5,Neutral,20%,Crumbly
614,9,1,6139,6.99,1.5,Peanutbutter,20%,Crumbly
614,9,2,6139,6.99,1.5,Peanutbutter,18%,Hard
614,9,3,6139,9.99,1.5,Neutral,20%,Crumbly
614,10,1,6140,6.99,5,Peanutbutter,18%,Crumbly
614,10,2,6140,15,5,Peanutbutter,18%,Hard
614,10,3,6140,9.99,3,Neutral,20%,Hard
615,1,1,6141,15,5,Neutral,22%,Hard
615,1,2,6141,9.99,5,Neutral,18%,Crumbly
615,1,3,6141,15,3,Neutral,20%,Hard
615,2,1,6142,6.99,5,Peanutbutter,18%,Crumbly
615,2,2,6142,9.99,5,Neutral,18%,Hard
615,2,3,6142,9.99,1.5,Neutral,18%,Crumbly
615,3,1,6143,15,5,Peanutbutter,18%,Hard
615,3,2,6143,15,3,Peanutbutter,18%,Crumbly
615,3,3,6143,9.99,5,Neutral,18%,Crumbly
615,4,1,6144,6.99,1.5,Neutral,20%,Crumbly
615,4,2,6144,15,1.5,Neutral,22%,Hard
615,4,3,6144,9.99,5,Peanutbutter,20%,Crumbly
615,5,1,6145,15,5,Neutral,20%,Hard
615,5,2,6145,9.99,5,Neutral,18%,Hard
615,5,3,6145,6.99,5,Neutral,22%,Crumbly
615,6,1,6146,15,1.5,Neutral,18%,Crumbly
615,6,2,6146,6.99,3,Peanutbutter,22%,Hard
615,6,3,6146,15,1.5,Neutral,22%,Crumbly
615,7,1,6147,9.99,5,Peanutbutter,18%,Hard
615,7,2,6147,6.99,1.5,Neutral,18%,Crumbly
615,7,3,6147,9.99,1.5,Peanutbutter,18%,Crumbly
615,8,1,6148,6.99,1.5,Peanutbutter,20%,Crumbly
615,8,2,6148,9.99,5,Peanutbutter,22%,Hard
615,8,3,6148,9.99,1.5,Peanutbutter,20%,Hard
615,9,1,6149,9.99,3,Neutral,22%,Hard
615,9,2,6149,6.99,3,Peanutbutter,18%,Hard
615,9,3,6149,6.99,3,Peanutbutter,18%,Crumbly
615,10,1,6150,6.99,5,Neutral,22%,Hard
615,10,2,6150,15,5,Peanutbutter,20%,Crumbly
615,10,3,6150,6.99,5,Peanutbutter,18%,Crumbly
616,1,1,6151,9.99,3,Peanutbutter,20%,Crumbly
616,1,2,6151,15,3,Neutral,20%,Hard
616,1,3,6151,6.99,1.5,Neutral,20%,Hard
616,2,1,6152,15,3,Neutral,18%,Hard
616,2,2,6152,6.99,3,Peanutbutter,20%,Hard
616,2,3,6152,9.99,3,Neutral,20%,Crumbly
616,3,1,6153,9.99,1.5,Neutral,20%,Crumbly
616,3,2,6153,6.99,1.5,Neutral,22%,Hard
616,3,3,6153,6.99,3,Neutral,18%,Hard
616,4,1,6154,15,1.5,Neutral,22%,Hard
616,4,2,6154,9.99,1.5,Neutral,18%,Hard
616,4,3,6154,15,3,Peanutbutter,18%,Hard
616,5,1,6155,6.99,5,Neutral,18%,Hard
616,5,2,6155,6.99,1.5,Neutral,22%,Hard
616,5,3,6155,6.99,1.5,Neutral,18%,Crumbly
616,6,1,6156,6.99,5,Neutral,18%,Crumbly
616,6,2,6156,15,3,Neutral,18%,Hard
616,6,3,6156,15,1.5,Neutral,20%,Hard
616,7,1,6157,6.99,3,Neutral,20%,Crumbly
616,7,2,6157,6.99,5,Peanutbutter,22%,Hard
616,7,3,6157,15,5,Neutral,22%,Hard
616,8,1,6158,6.99,1.5,Neutral,18%,Crumbly
616,8,2,6158,15,3,Peanutbutter,22%,Hard
616,8,3,6158,15,3,Neutral,20%,Crumbly
616,9,1,6159,6.99,3,Neutral,18%,Hard
616,9,2,6159,15,1.5,Neutral,22%,Crumbly
616,9,3,6159,6.99,5,Peanutbutter,20%,Hard
616,10,1,6160,6.99,3,Peanutbutter,20%,Crumbly
616,10,2,6160,9.99,3,Neutral,18%,Hard
616,10,3,6160,9.99,3,Neutral,20%,Hard
617,1,1,6161,6.99,3,Neutral,18%,Crumbly
617,1,2,6161,6.99,5,Peanutbutter,18%,Crumbly
617,1,3,6161,15,3,Peanutbutter,22%,Crumbly
617,2,1,6162,6.99,1.5,Peanutbutter,18%,Crumbly
617,2,2,6162,9.99,3,Peanutbutter,18%,Hard
617,2,3,6162,6.99,1.5,Peanutbutter,20%,Hard
617,3,1,6163,15,3,Peanutbutter,18%,Crumbly
617,3,2,6163,9.99,5,Neutral,18%,Hard
617,3,3,6163,15,1.5,Peanutbutter,22%,Hard
617,4,1,6164,9.99,1.5,Peanutbutter,18%,Crumbly
617,4,2,6164,6.99,3,Neutral,18%,Crumbly
617,4,3,6164,15,5,Neutral,20%,Hard
617,5,1,6165,15,5,Neutral,22%,Crumbly
617,5,2,6165,9.99,3,Neutral,22%,Crumbly
617,5,3,6165,6.99,1.5,Peanutbutter,20%,Hard
617,6,1,6166,9.99,3,Peanutbutter,20%,Crumbly
617,6,2,6166,15,1.5,Peanutbutter,18%,Crumbly
617,6,3,6166,6.99,3,Peanutbutter,20%,Crumbly
617,7,1,6167,6.99,5,Peanutbutter,18%,Crumbly
617,7,2,6167,9.99,1.5,Peanutbutter,18%,Hard
617,7,3,6167,9.99,5,Neutral,20%,Hard
617,8,1,6168,15,3,Neutral,22%,Hard
617,8,2,6168,9.99,3,Neutral,18%,Crumbly
617,8,3,6168,15,1.5,Peanutbutter,22%,Hard
617,9,1,6169,6.99,3,Neutral,18%,Hard
617,9,2,6169,9.99,1.5,Neutral,20%,Crumbly
617,9,3,6169,15,5,Peanutbutter,18%,Crumbly
617,10,1,6170,15,5,Neutral,22%,Crumbly
617,10,2,6170,9.99,5,Peanutbutter,22%,Hard
617,10,3,6170,15,1.5,Neutral,22%,Hard
618,1,1,6171,6.99,3,Neutral,20%,Hard
618,1,2,6171,6.99,5,Peanutbutter,18%,Crumbly
618,1,3,6171,15,1.5,Neutral,20%,Hard
618,2,1,6172,9.99,5,Neutral,18%,Hard
618,2,2,6172,6.99,1.5,Neutral,18%,Crumbly
618,2,3,6172,6.99,3,Neutral,18%,Hard
618,3,1,6173,6.99,3,Neutral,22%,Hard
618,3,2,6173,9.99,3,Neutral,22%,Crumbly
618,3,3,6173,9.99,1.5,Neutral,20%,Hard
618,4,1,6174,6.99,1.5,Neutral,20%,Hard
618,4,2,6174,15,1.5,Peanutbutter,18%,Hard
618,4,3,6174,6.99,3,Peanutbutter,22%,Hard
618,5,1,6175,9.99,3,Peanutbutter,22%,Crumbly
618,5,2,6175,15,5,Neutral,22%,Crumbly
618,5,3,6175,9.99,5,Neutral,20%,Crumbly
618,6,1,6176,6.99,1.5,Neutral,20%,Hard
618,6,2,6176,6.99,1.5,Neutral,22%,Crumbly
618,6,3,6176,6.99,1.5,Peanutbutter,20%,Hard
618,7,1,6177,15,3,Neutral,18%,Hard
618,7,2,6177,6.99,3,Peanutbutter,22%,Crumbly
618,7,3,6177,6.99,3,Peanutbutter,18%,Crumbly
618,8,1,6178,15,5,Neutral,22%,Hard
618,8,2,6178,15,3,Neutral,20%,Hard
618,8,3,6178,6.99,5,Neutral,22%,Crumbly
618,9,1,6179,9.99,3,Peanutbutter,20%,Hard
618,9,2,6179,6.99,5,Peanutbutter,18%,Crumbly
618,9,3,6179,9.99,5,Peanutbutter,18%,Hard
618,10,1,6180,9.99,5,Neutral,22%,Hard
618,10,2,6180,6.99,3,Neutral,22%,Hard
618,10,3,6180,15,3,Peanutbutter,20%,Crumbly
619,1,1,6181,9.99,5,Neutral,22%,Crumbly
619,1,2,6181,6.99,5,Neutral,20%,Crumbly
619,1,3,6181,6.99,5,Neutral,22%,Crumbly
619,2,1,6182,15,3,Neutral,20%,Crumbly
619,2,2,6182,15,5,Peanutbutter,18%,Hard
619,2,3,6182,15,3,Peanutbutter,20%,Crumbly
619,3,1,6183,9.99,3,Peanutbutter,18%,Crumbly
619,3,2,6183,6.99,5,Neutral,20%,Crumbly
619,3,3,6183,15,3,Neutral,22%,Hard
619,4,1,6184,6.99,1.5,Peanutbutter,22%,Hard
619,4,2,6184,9.99,5,Neutral,20%,Hard
619,4,3,6184,9.99,5,Peanutbutter,20%,Crumbly
619,5,1,6185,9.99,1.5,Neutral,22%,Hard
619,5,2,6185,9.99,1.5,Peanutbutter,22%,Crumbly
619,5,3,6185,15,1.5,Peanutbutter,22%,Hard
619,6,1,6186,15,1.5,Peanutbutter,20%,Hard
619,6,2,6186,15,1.5,Neutral,22%,Hard
619,6,3,6186,15,1.5,Neutral,20%,Hard
619,7,1,6187,6.99,1.5,Neutral,20%,Crumbly
619,7,2,6187,6.99,3,Neutral,20%,Crumbly
619,7,3,6187,6.99,3,Peanutbutter,22%,Hard
619,8,1,6188,6.99,3,Peanutbutter,20%,Crumbly
619,8,2,6188,9.99,3,Neutral,22%,Hard
619,8,3,6188,15,3,Peanutbutter,22%,Hard
619,9,1,6189,15,5,Neutral,20%,Hard
619,9,2,6189,9.99,3,Peanutbutter,22%,Hard
619,9,3,6189,6.99,1.5,Neutral,18%,Crumbly
619,10,1,6190,15,1.5,Peanutbutter,22%,Crumbly
619,10,2,6190,15,3,Neutral,22%,Crumbly
619,10,3,6190,6.99,5,Neutral,18%,Crumbly
620,1,1,6191,9.99,5,Peanutbutter,22%,Crumbly
620,1,2,6191,6.99,3,Neutral,18%,Hard
620,1,3,6191,15,3,Peanutbutter,18%,Crumbly
620,2,1,6192,6.99,5,Neutral,22%,Hard
620,2,2,6192,9.99,5,Neutral,22%,Hard
620,2,3,6192,9.99,5,Peanutbutter,22%,Crumbly
620,3,1,6193,15,5,Peanutbutter,22%,Crumbly
620,3,2,6193,9.99,5,Neutral,18%,Crumbly
620,3,3,6193,15,3,Peanutbutter,20%,Hard
620,4,1,6194,15,3,Neutral,18%,Crumbly
620,4,2,6194,6.99,5,Peanutbutter,18%,Hard
620,4,3,6194,15,1.5,Peanutbutter,20%,Hard
620,5,1,6195,15,1.5,Peanutbutter,18%,Crumbly
620,5,2,6195,15,5,Peanutbutter,22%,Crumbly
620,5,3,6195,9.99,1.5,Peanutbutter,20%,Hard
620,6,1,6196,6.99,3,Peanutbutter,22%,Crumbly
620,6,2,6196,6.99,5,Neutral,20%,Hard
620,6,3,6196,9.99,3,Neutral,22%,Crumbly
620,7,1,6197,9.99,5,Peanutbutter,20%,Hard
620,7,2,6197,6.99,3,Peanutbutter,18%,Hard
620,7,3,6197,9.99,1.5,Peanutbutter,20%,Hard
620,8,1,6198,15,5,Peanutbutter,20%,Crumbly
620,8,2,6198,6.99,1.5,Neutral,18%,Crumbly
620,8,3,6198,6.99,5,Peanutbutter,18%,Hard
620,9,1,6199,9.99,3,Neutral,20%,Hard
620,9,2,6199,15,3,Neutral,18%,Crumbly
620,9,3,6199,9.99,3,Peanutbutter,18%,Crumbly
620,10,1,6200,6.99,5,Neutral,20%,Hard
620,10,2,6200,15,3,Neutral,20%,Crumbly
620,10,3,6200,6.99,1.5,Peanutbutter,18%,Crumbly
621,1,1,6201,9.99,1.5,Neutral,20%,Hard
621,1,2,6201,9.99,5,Neutral,22%,Crumbly
621,1,3,6201,15,5,Peanutbutter,22%,Hard
621,2,1,6202,15,3,Neutral,18%,Crumbly
621,2,2,6202,9.99,1.5,Peanutbutter,20%,Hard
621,2,3,6202,9.99,3,Peanutbutter,20%,Crumbly
621,3,1,6203,15,1.5,Peanutbutter,22%,Hard
621,3,2,6203,6.99,1.5,Peanutbutter,18%,Hard
621,3,3,6203,9.99,5,Peanutbutter,20%,Crumbly
621,4,1,6204,6.99,5,Peanutbutter,18%,Hard
621,4,2,6204,6.99,1.5,Neutral,18%,Hard
621,4,3,6204,6.99,1.5,Neutral,20%,Crumbly
621,5,1,6205,15,1.5,Peanutbutter,22%,Crumbly
621,5,2,6205,15,3,Peanutbutter,20%,Hard
621,5,3,6205,15,5,Peanutbutter,22%,Hard
621,6,1,6206,15,3,Neutral,22%,Hard
621,6,2,6206,6.99,3,Peanutbutter,18%,Hard
621,6,3,6206,6.99,1.5,Neutral,18%,Hard
621,7,1,6207,15,1.5,Peanutbutter,22%,Crumbly
621,7,2,6207,9.99,1.5,Peanutbutter,22%,Hard
621,7,3,6207,6.99,1.5,Neutral,20%,Hard
621,8,1,6208,9.99,5,Peanutbutter,18%,Hard
621,8,2,6208,6.99,5,Neutral,20%,Hard
621,8,3,6208,9.99,1.5,Neutral,20%,Hard
621,9,1,6209,15,1.5,Peanutbutter,18%,Crumbly
621,9,2,6209,6.99,1.5,Neutral,22%,Crumbly
621,9,3,6209,9.99,1.5,Neutral,20%,Crumbly
621,10,1,6210,6.99,1.5,Peanutbutter,18%,Hard
621,10,2,6210,9.99,1.5,Peanutbutter,22%,Hard
621,10,3,6210,15,1.5,Neutral,18%,Crumbly
622,1,1,6211,15,1.5,Peanutbutter,18%,Crumbly
622,1,2,6211,15,1.5,Neutral,22%,Crumbly
622,1,3,6211,6.99,3,Peanutbutter,20%,Hard
622,2,1,6212,15,1.5,Neutral,20%,Hard
622,2,2,6212,15,5,Peanutbutter,18%,Hard
622,2,3,6212,9.99,5,Peanutbutter,20%,Crumbly
622,3,1,6213,6.99,5,Neutral,18%,Crumbly
622,3,2,6213,9.99,3,Neutral,18%,Hard
622,3,3,6213,9.99,3,Peanutbutter,20%,Crumbly
622,4,1,6214,15,1.5,Neutral,22%,Hard
622,4,2,6214,9.99,3,Neutral,18%,Crumbly
622,4,3,6214,6.99,5,Neutral,20%,Crumbly
622,5,1,6215,9.99,5,Peanutbutter,22%,Hard
622,5,2,6215,6.99,1.5,Neutral,18%,Crumbly
622,5,3,6215,9.99,1.5,Neutral,22%,Hard
622,6,1,6216,6.99,3,Neutral,18%,Hard
622,6,2,6216,15,1.5,Neutral,18%,Crumbly
622,6,3,6216,6.99,1.5,Neutral,18%,Crumbly
622,7,1,6217,6.99,5,Peanutbutter,18%,Crumbly
622,7,2,6217,6.99,1.5,Neutral,18%,Crumbly
622,7,3,6217,9.99,5,Peanutbutter,18%,Crumbly
622,8,1,6218,15,1.5,Peanutbutter,18%,Hard
622,8,2,6218,15,5,Peanutbutter,20%,Crumbly
622,8,3,6218,6.99,5,Neutral,20%,Hard
622,9,1,6219,6.99,3,Neutral,22%,Crumbly
622,9,2,6219,9.99,1.5,Peanutbutter,20%,Crumbly
622,9,3,6219,15,1.5,Peanutbutter,22%,Hard
622,10,1,6220,6.99,5,Neutral,18%,Hard
622,10,2,6220,15,1.5,Peanutbutter,18%,Hard
622,10,3,6220,15,3,Peanutbutter,18%,Hard
623,1,1,6221,6.99,1.5,Peanutbutter,20%,Hard
623,1,2,6221,6.99,1.5,Peanutbutter,20%,Crumbly
623,1,3,6221,6.99,3,Neutral,22%,Hard
623,2,1,6222,9.99,5,Peanutbutter,22%,Crumbly
623,2,2,6222,6.99,5,Peanutbutter,22%,Crumbly
623,2,3,6222,15,1.5,Neutral,22%,Crumbly
